id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"177534","result","16","0",,,,,,"🚨 Urgent Call for Action in Sudan! As warfare escalates near Al Jazirah State, MedGlobal urges for the safe delivery of humanitarian aid. Our healthcare infrastructure and medical personnel are at risk. Despite challenges, we remain committed to providing life-saving healthcare https://t.co/kacPDH9hL2","1735797416228446286","f","f","2","https://pbs.twimg.com/media/GBbKexzXYAA20Jr.jpg","photo","https://pbs.twimg.com/media/GBbKexzXYAA20Jr.jpg","https://pbs.twimg.com/media/GBbKex3WIAAxbZZ.jpg","photo","https://pbs.twimg.com/media/GBbKex3WIAAxbZZ.jpg","https://pbs.twimg.com/media/GBbKex4XAAAW6bO.jpg","photo","https://pbs.twimg.com/media/GBbKex4XAAAW6bO.jpg","https://pbs.twimg.com/media/GBbKex2WUAAEn1R.jpg","photo","https://pbs.twimg.com/media/GBbKex2WUAAEn1R.jpg","MedGlobal",,,"2023-12-15 23:02:08+00","0","1","0","https://twitter.com/MedGlobalOrg/status/1735797416228446286","715587973719449600","MedGlobalOrg","236","2024-06-06 20:31:09.825212+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177535","result","17","0",,,,,,"MedGlobal's October impact in Yemen: almost 10,000 medical consults, strong focus on maternal health, vital action against malnutrition, and significant support for childbirths.     #healthcare #maternalhealth #malnutrition #healthcareinYemen #formama 🌍💉🤰🏻 https://t.co/f1YMLG5EOS","1735314043055870319","f","f","0","https://pbs.twimg.com/media/GBUS7RdXAAAtaaW.jpg","photo","https://pbs.twimg.com/media/GBUS7RdXAAAtaaW.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-14 15:01:23+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1735314043055870319","715587973719449600","MedGlobalOrg","160","2024-06-06 20:31:10.265681+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177536","result","18","0",,,,,,"🚛🏥  MedGlobal's first medical supply delivery crossed into Gaza, reaching the Indonesian Hospital. Thanks to our team, partners, and amazing supporters for making this life-saving mission possible! 🙏 https://t.co/UsZ3x0lZoC","1735102401390973178","f","f","5","https://pbs.twimg.com/media/GBRScC-W4AAD4mR.jpg","photo","https://pbs.twimg.com/media/GBRScC-W4AAD4mR.jpg","https://pbs.twimg.com/media/GBRScFOWwAAtDk4.jpg","photo","https://pbs.twimg.com/media/GBRScFOWwAAtDk4.jpg","https://pbs.twimg.com/media/GBRScF0WUAEwjQc.jpg","photo","https://pbs.twimg.com/media/GBRScF0WUAEwjQc.jpg","https://pbs.twimg.com/media/GBRScF6W8AAoM67.jpg","photo","https://pbs.twimg.com/media/GBRScF6W8AAoM67.jpg","MedGlobal",,,"2023-12-14 01:00:23+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1735102401390973178","715587973719449600","MedGlobalOrg","228","2024-06-06 20:31:10.662973+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177537","result","19","1",,,,,,"🚨 Urgent Call from MedGlobal 🚨 We're advocating for the safety and protection of medical staff and patients at Kamal Adwan Hospital.   Read the full press release: https://t.co/dasTIxnEPp https://t.co/1nilOeqe4H","1735056938847568139","f","f","5","https://pbs.twimg.com/media/GBQpF2RXQAEbEpI.jpg","photo","https://pbs.twimg.com/media/GBQpF2RXQAEbEpI.jpg","https://pbs.twimg.com/media/GBQpF3dW8AAaJnI.jpg","photo","https://pbs.twimg.com/media/GBQpF3dW8AAaJnI.jpg","https://pbs.twimg.com/media/GBQpF29WgAAYiWn.jpg","photo","https://pbs.twimg.com/media/GBQpF29WgAAYiWn.jpg","https://pbs.twimg.com/media/GBQpF2rXUAA5Wf1.jpg","photo","https://pbs.twimg.com/media/GBQpF2rXUAA5Wf1.jpg","MedGlobal",,,"2023-12-13 21:59:44+00","1","4","1","https://twitter.com/MedGlobalOrg/status/1735056938847568139","715587973719449600","MedGlobalOrg","352","2024-06-06 20:31:11.0703+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177538","result","20","0",,,,,,"In the heart of a shelter for internally displaced in the South of Gaza, where nearly 1 million seek safety, our MedGlobal team Opened a Medical Point. On the first day, 200+ individuals received the medical attention they desperately needed.  Give now: https://t.co/NqFl4IMrTm https://t.co/wXc9l8m6bW","1734317314718195899","f","f","4","https://pbs.twimg.com/media/GBGIaBmWkAASkym.jpg","photo","https://pbs.twimg.com/media/GBGIaBmWkAASkym.jpg","https://pbs.twimg.com/media/GBGIaDTW0AAOR0P.jpg","photo","https://pbs.twimg.com/media/GBGIaDTW0AAOR0P.jpg",,,,,,,"MedGlobal",,,"2023-12-11 21:00:44+00","0","2","0","https://twitter.com/MedGlobalOrg/status/1734317314718195899","715587973719449600","MedGlobalOrg","284","2024-06-06 20:31:11.543091+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177539","result","21","0",,,,,,"🌍 October in Syria: 17,390 patients treated, 32,775 consultations, and countless lives improved by our healthcare heroes. Every number is a life empowered and hope reignited. Thank you for being part of this journey 💙 https://t.co/eW1f3AqyEO","1734226864736989225","f","f","1","https://pbs.twimg.com/media/GBE2JLDWkAAD3vT.jpg","photo","https://pbs.twimg.com/media/GBE2JLDWkAAD3vT.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-11 15:01:19+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1734226864736989225","715587973719449600","MedGlobalOrg","163","2024-06-06 20:31:16.267681+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177540","result","22","0",,,,,,"🎉 Exciting News from MedGlobal! 🚚 We've achieved a significant milestone: the first trucks carrying vital medical supplies have entered Gaza via the Rafah border. This success is a testament to compassion and dedication. Our team's relentless efforts have made this possible. https://t.co/sfSkYciiW3","1733909559977168942","f","f","5","https://pbs.twimg.com/ext_tw_video_thumb/1733908279904841728/pu/img/oM5EKfhGxxopdYHE.jpg","video","https://video.twimg.com/ext_tw_video/1733908279904841728/pu/vid/avc1/320x584/08_6AdQqlSghNkPg.mp4?tag=12",,,,,,,,,,"MedGlobal",,,"2023-12-10 18:00:28+00","0","3","0","https://twitter.com/MedGlobalOrg/status/1733909559977168942","715587973719449600","MedGlobalOrg","299","2024-06-06 20:31:16.730192+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177541","result","23","0",,,,,,"🕊️ On Human Rights Day, MedGlobal stands for every individual's rights, globally. 🌏 Healthcare isn't a privilege, it's a human right. Join us in creating a world free of health disparities.  #HumanRights75  #Act4RightsNow #HumanRightsDay #HealthcareForAll https://t.co/NWDaah1s2l","1733849266202763602","f","f","0","https://pbs.twimg.com/media/GA_euEnWcAAEZV9.jpg","photo","https://pbs.twimg.com/media/GA_euEnWcAAEZV9.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-10 14:00:53+00","0","1","0","https://twitter.com/MedGlobalOrg/status/1733849266202763602","715587973719449600","MedGlobalOrg","148","2024-06-06 20:31:17.09974+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177542","result","24","0",,,,,,"🚑 MedGlobal's mobile clinic, with RAZOM for Ukraine &amp; Ukrainian-American Coordinating Council, achieved a medical miracle! Oleksandra, with a 3-year neglected facial tumor, got life-saving surgery.  🌟 Her successful recovery is our mission in action! https://t.co/orcQ53oOAo","1733577414230364372","f","f","4","https://pbs.twimg.com/media/GA7neJ4WIAA9cTB.jpg","photo","https://pbs.twimg.com/media/GA7neJ4WIAA9cTB.jpg","https://pbs.twimg.com/media/GA7neLsWQAEgxGM.jpg","photo","https://pbs.twimg.com/media/GA7neLsWQAEgxGM.jpg","https://pbs.twimg.com/media/GA7neMRWEAAFeNI.jpg","photo","https://pbs.twimg.com/media/GA7neMRWEAAFeNI.jpg",,,,"MedGlobal",,,"2023-12-09 20:00:38+00","0","1","0","https://twitter.com/MedGlobalOrg/status/1733577414230364372","715587973719449600","MedGlobalOrg","242","2024-06-06 20:31:17.477634+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177543","result","25","0",,,,,,"Dr. Hussam Abu Safiya and our doctors stand firm, delivering urgent care amid conflict. Your support is crucial. Donate now: https://t.co/M5Y912S3SR https://t.co/ICySPEsUtM","1732852802408296826","f","f","2","https://pbs.twimg.com/media/GAxUcN3XEAA7fHa.jpg","photo","https://pbs.twimg.com/media/GAxUcN3XEAA7fHa.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-07 20:01:17+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1732852802408296826","715587973719449600","MedGlobalOrg","141","2024-06-06 20:31:17.860957+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177544","result","26","0",,,,,,"Celebrating #InternationalCivilAviationDay with gratitude to the airline and aviation donors of @AirlinkFlight. Thanks to their support, we've been able to take flight towards our mission. @turkishairlines @aircanada @americanair @avianca @LOTPLAirlines @united @lufthansa https://t.co/Jd3sWAM1lS","1732799705480868027","f","f","2","https://pbs.twimg.com/media/GAwkJmsXAAAVuhO.jpg","photo","https://pbs.twimg.com/media/GAwkJmsXAAAVuhO.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-07 16:30:18+00","0","2","0","https://twitter.com/MedGlobalOrg/status/1732799705480868027","715587973719449600","MedGlobalOrg","325","2024-06-06 20:31:18.220991+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177545","result","27","0",,,,,,"At Hais Hospital, Yemen, our partnership with Latter-day Saint Charities achieved a breakthrough: the first cesarean section, saving a mother &amp; child. Thanks to our skilled team, it's a new dawn for healthcare in Yemen, bringing hope and advanced care to many. #HealthcareHeroes https://t.co/MKNWk7nkhl","1732490356707479654","f","f","1","https://pbs.twimg.com/media/GAsKzGWWkAA1TL-.jpg","photo","https://pbs.twimg.com/media/GAsKzGWWkAA1TL-.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-06 20:01:03+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1732490356707479654","715587973719449600","MedGlobalOrg","191","2024-06-06 20:31:18.593885+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177546","result","28","0",,,,,,"Celebrating #InternationalVolunteersDay with a shoutout to MedGlobal volunteers! 🌍 Their selfless work in providing healthcare in global underserved areas is the heart of humanitarianism. 🤍     #GlobalHealthHeroes 🌍✨ https://t.co/vwM3bM87jR","1732145525976117403","f","f","1","https://pbs.twimg.com/media/GAnRLTQXMAARUnu.jpg","photo","https://pbs.twimg.com/media/GAnRLTQXMAARUnu.jpg",,,,,,,,,,"MedGlobal",,,"2023-12-05 21:10:49+00","0","0","0","https://twitter.com/MedGlobalOrg/status/1732145525976117403","715587973719449600","MedGlobalOrg","159","2024-06-06 20:31:18.967037+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177547","result","29","0",,,,,,"🚑 At MedGlobal, we believe healthcare is a human right. Our team in Camp 24, Bangladesh, is on a vital mission, providing health care to all in need. Beyond aid, we're building bonds with the Rohingya, tailoring services for a healthier future. Join us in empowering communities. https://t.co/jQCprrzcjX","1732127995542782453","f","f","1","https://pbs.twimg.com/media/GAnBO2JWIAAiY07.jpg","photo","https://pbs.twimg.com/media/GAnBO2JWIAAiY07.jpg","https://pbs.twimg.com/media/GAnBO3kXYAAf4lK.jpg","photo","https://pbs.twimg.com/media/GAnBO3kXYAAf4lK.jpg","https://pbs.twimg.com/media/GAnBO3yXoAA-ER-.jpg","photo","https://pbs.twimg.com/media/GAnBO3yXoAA-ER-.jpg","https://pbs.twimg.com/media/GAnBO3yXAAAwSYT.jpg","photo","https://pbs.twimg.com/media/GAnBO3yXAAAwSYT.jpg","MedGlobal",,,"2023-12-05 20:01:10+00","0","1","0","https://twitter.com/MedGlobalOrg/status/1732127995542782453","715587973719449600","MedGlobalOrg","172","2024-06-06 20:31:19.336835+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"177548","result","30","0",,,,,,"🚨 Our brave MedGlobal team on the ground in #Gaza, are actively setting up a medical point in an internally displaced camp in southern Gaza, where approximately 1 million internally displaced Palestinians seek refuge.  The need is urgent. The impact of conflict has left over 70% https://t.co/jg7Cnzrvzp","1731764965290193096","f","f","16","https://pbs.twimg.com/media/GAh2vBbXQAAJBWM.jpg","photo","https://pbs.twimg.com/media/GAh2vBbXQAAJBWM.jpg","https://pbs.twimg.com/media/GAh2vBbWYAEbRG_.jpg","photo","https://pbs.twimg.com/media/GAh2vBbWYAEbRG_.jpg","https://pbs.twimg.com/media/GAh2vBbWYAAfuse.jpg","photo","https://pbs.twimg.com/media/GAh2vBbWYAAfuse.jpg","https://pbs.twimg.com/media/GAh2vBaXcAAnJf_.jpg","photo","https://pbs.twimg.com/media/GAh2vBaXcAAnJf_.jpg","MedGlobal",,,"2023-12-04 19:58:37+00","4","9","4","https://twitter.com/MedGlobalOrg/status/1731764965290193096","715587973719449600","MedGlobalOrg","672","2024-06-06 20:31:19.71147+00","https://twitter.com/search?q=(from%3AMedGlobalOrg)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
