date,url,media_url,media_type,likes,comments,caption
2023-12-23 10:23:06,https://www.instagram.com/p/C1MSotBu_Gg/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/411885475_763382065827432_5698907456362525488_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=zT50fkk55QAQ7kNvgGzuHOP&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYCwJmzEgxaFaDh_CecX3GszLkE3pELhOrkxo5DrGv2LYw&oe=6662B924&_nc_sid=bc0c2c,Image,1743,84,"#Gaza : La résolution décevante adoptée hier par le Conseil de sécurité de l'ONU n’améliorera pas significativement le sort de la population de Gaza. Seul un cessez-le-feu immédiat permettrait le déploiement d’une aide massive à la hauteur des besoins.
 La population palestinienne vit tous les jours sous le feu des bombes. Dans ces conditions, l’accès aux soins de santé et à l’aide humanitaire est impossible. #CeasefireNow #CessezLeFeuMAINTENANT"
2023-12-22 15:39:38,https://www.instagram.com/p/C1KR-ukK-TK/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/412281870_216380581511799_1082334270982926162_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=RBnyah7qGI8Q7kNvgEEDqIV&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBVoOP3YBsrs6jHe3m9bsu__3F02_IrekMrozYigCTmyg&oe=665EC4A5&_nc_sid=bc0c2c,Video,548,4,"🌐 Que ce soit après le passage du cyclone Freddy à Madagascar, au Mozambique et au Malawi, à la suite de l’éclatement du conflit au Soudan provoquant le déplacement des populations vers les pays voisins, après les tremblements de terres en Syrie, Turquie et au Maroc, après les inondations dévastant le Soudan du Sud, le Kenya ou la Libye, ou plus récemment l'intensité des combats et de bombardements d'une ampleur inédite dans la bande de Gaza... Nos équipes ont redoublé d’effort pour venir en aide aux personnes dans le besoin cette année, dans plus de 70 pays.

🎥 Retour en images sur nos interventions en 2023."
2023-12-21 15:35:09,https://www.instagram.com/p/C1HswjCocVj/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/412863695_762180799280892_2932164883155611019_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=EK8a-LLZzZgQ7kNvgHcgH7y&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYA4v2avJHktRiNldnu9h-ckwOSgqni718HN6-KPgJ3kMw&oe=66629C06&_nc_sid=bc0c2c,Image,503,0,"🌍 « Il n'y a pas suffisamment de nourriture, d'eau, d'abris, d'hygiène. Toutes ces choses demeurent très précaires. Dans ce camp et dans les camps voisins, environ 150 000 personnes continuent de vivre au jour le jour. »

Cette semaine, Stephen Cornish, directeur général de MSF, visite les camps d'Adré et d'Ourang au Tchad. Il lancera un appel pour un engagement accru et une assistance urgente. Nos cliniques à Adré prennent en charge environ 3 000 patients par semaine, principalement des enfants atteints de paludisme, de diarrhée, de rhumes et d'infections des voies respiratoires."
2023-12-21 14:12:56,https://www.instagram.com/p/C1HjNTuKxxQ/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/412364937_6781241912001650_3091574643399535221_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BKlDTRw4Px4Q7kNvgF9s8Jl&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBjHquDcjEj64wrHSfi-m0Am0Tbqpx_SAsRoGDqDCvewQ&oe=665EB35B&_nc_sid=bc0c2c,Video,1355,61,"MSF s'est mobilisée à travers le monde pour exiger un cessez-le-feu immédiat à Gaza, afin d'arrêter le carnage en cours, et de garantir un flux continu d'aide humanitaire.

Nous vous encourageons à partager ce message pour soutenir la demande urgente d'un cessez-le-feu à Gaza.

#muststopnow #ceasefirenow #cessezlefeumaintenant"
2023-12-20 15:31:19,https://www.instagram.com/p/C1FHbaSqbbC/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/412186904_913922443639004_7656232909337582067_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mQXFEU61egIQ7kNvgEz1iSj&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAQS_eCtZgmRzk9gqroFrNJeM7D0UUJ2GgplDTjaq_10Q&oe=665E9924&_nc_sid=bc0c2c,Video,527,15,"2023 : une année humanitaire en images.

#MSF"
2023-12-20 09:07:07,https://www.instagram.com/p/C1EbjlzthMP/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/412640539_761355612696744_3597838256834308649_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=CAp42d9LAsYQ7kNvgEBiwxU&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYCoSP-ibXvj15v5p5KGAUkjAZMrmD0DMOkhzu81X3oCnQ&oe=6662B334&_nc_sid=bc0c2c,Image,2790,100,"Le 17 décembre, les forces israéliennes ont pris le contrôle de l'hôpital d'Al Awda, qu’elles assiégeaient depuis 12 jours  C'est le dernier hôpital fonctionnel dans le nord de #Gaza à notre connaissance. Les hommes de plus de 16 ans ont été sortis de l'hôpital, déshabillés, ligotés et interrogés. Parmi eux, six membres du personnel de #MSF. La plupart d’entre eux ont ensuite été renvoyés à l’hôpital et on leur a dit de ne pas en sortir. L’hôpital accueille encore des dizaines de patients, dont 14 enfants. Il manque désormais de produits essentiels, d’anesthésiants et d’oxygène. 
#ceasefirenow #cessezlefeumaintenant"
2023-12-19 18:01:30,https://www.instagram.com/p/C1Cz2GxKS4L/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/412109385_1293110964685825_3841333814867518507_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=aI90KI741jIQ7kNvgFw1G6i&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDRfizMoLXX5_qdQWEQ8eZIDdJUpQcFxhHweJkvJ-Ko9w&oe=665EA863&_nc_sid=bc0c2c,Video,2428,64,"Le 18 décembre, MSF et des ONG françaises ont organisé un die-in à Paris et ont appelé à un cessez-le-feu immédiat à #Gaza. #CeasefireNOW #CessezLeFeuMAINTENANT"
2023-12-18 18:09:46,https://www.instagram.com/p/C1AQEbPKiDI/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/412604643_1033624387939979_4459941488885452095_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=Zke3OurHmxAQ7kNvgG1EbZy&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB9TNYv2rOiRppeTf1FAoTmB8bVhNq2v6PDGBjAVt19fQ&oe=6662B667&_nc_sid=bc0c2c,Image,9189,177,"Sur le parvis des droits de l’homme, place du Trocadéro à Paris, MSF s’est mobilisée avec de nombreuses ONG françaises pour la journée d’action mondiale appelant un cessez-le-feu immédiat à #Gaza ! #CeasefireNOW #CessezLeFeuMAINTENANT"
2023-12-14 13:29:58,https://www.instagram.com/p/C01c3i7qm2W/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/410223968_1068035890995215_3647301416241973397_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=fI3LupfcyvsQ7kNvgFEIQLa&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBazbQgLlzK1_LKORLxFoJQLu5PeFizKF2gmE6T18oT5A&oe=6662BD71&_nc_sid=bc0c2c,Image,9819,400,"#Jénine, #Cisjordanie : Les forces israéliennes viennent de tuer un adolescent non armé dans l'enceinte de l'hôpital Khalil Suleiman. Les efforts déployés par #MSF et les médecins du ministère de la Santé pour lui sauver la vie ont été vains."
2023-12-12 14:51:48,https://www.instagram.com/p/C0wcpIPK6jG/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/409395691_345095181475257_8130933167604978565_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=M8IhGMOZ0o0Q7kNvgFq258r&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDLqyt4oKwc5yqWEKl5kHbUQvC-ZRnB7DXTI_6z5UTQTQ&oe=6662888E&_nc_sid=bc0c2c,Image,2627,89,"Hier un chirurgien de #MSF a été blessé à l'intérieur de l'hôpital Al-Awda, dans le nord de #Gaza, par un tir depuis l'extérieur de l'établissement. Nos équipes rapportent que des tireurs embusqués encerclaient l'hôpital, tirant sur ceux qui s'y trouvaient. 

À #Gaza, l'hôpital d'Al-Awda est totalement assiégé par les forces israéliennes depuis le 5 décembre.

#Gaza #Cessezlefeu #Ceasefirenow #Muststopnow"
2023-12-12 13:32:12,https://www.instagram.com/p/C0wTgNfs2yJ/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/410118000_1586709302124946_2561544886983914061_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=kUIo-a0g2T4Q7kNvgEHyTQ7&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAELJHkA5gQztPxcAe5ZPgW01StWICKe3ZPT3y_rPaMuQ&oe=665E9354&_nc_sid=bc0c2c,Video,250,6,"Au cours des derniers mois, une accumulation inquiétante d'événements violents s'est produite dans le centre et le nord du Mali, conduisant à l'évacuation ou à la réduction de nos équipes sur place. Cela a également entraîné l'interruption de certaines activités médicales et des difficultés d'approvisionnement en médicaments et en matériel pour certains des centres de santé que nous soutenons."
2023-12-10 15:54:42,https://www.instagram.com/p/C0raIvTKc1a/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/409229162_1501540857084302_7864755921084615470_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=e05ARLGb2pUQ7kNvgGYV5YS&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAqrAmKdNK221LQKiGg3BJlLHcImyvmwfqluDwE7uiNGA&oe=665EC343&_nc_sid=bc0c2c,Video,288,5,"🌍🌡️ Ces dernières semaines, de fortes pluies ont provoqué des inondations généralisées dans la Corne de l'Afrique. Dans le complexe de réfugié·e·s de Dadaab, une pénurie d'eau prolongée peut entraîner l'apparition de maladies comme le choléra ou le paludisme. Aujourd'hui, ils ont besoin d'une aide humanitaire urgente."
2023-12-09 16:38:45,https://www.instagram.com/p/C0o6dKgLjeO/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/409223162_7179750982075515_9011001645292381110_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=RHd6H0HXTxMQ7kNvgE3MqkX&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBDjIjLcamrwF8lzp08xdAd3Zz68e6Hhs2FGdKFx32Qmg&oe=665EC808&_nc_sid=bc0c2c,Video,488,7,"Fuyant la violence, l’insécurité ou la misère, des centaines de milliers de personnes tentent chaque année de traverser la région du Darien, une jungle tropicale dense qui sépare la Colombie du Panama, pour atteindre l’Amérique du Nord. Nombreuses sont celles qui y perdent leur vie."
2023-12-09 16:16:28,https://www.instagram.com/p/C0o3uCOKIWz/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/409198705_718767739891843_5702817261668152281_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=oziBVUeYAHMQ7kNvgEzX0PT&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCxr8lBpmS5FYZQvkTRmAxyf5yLSsg4OFcoKzCbda7DlQ&oe=665EB6FF&_nc_sid=bc0c2c,Video,242,1,"🌍📢 ""Je suis inquiète pour l’avenir. Je ne sais pas ce qui va se passer. Avec ces changements climatiques, à chaque saison, le climat est différent.""

Amélia Arlinda Cimpuéque est enseignante et possède une petite ferme à Mucororo, au Mozambique. Elle explique les conséquences du changement climatique qu'elle a constatées dans son pays."
2023-12-09 11:20:17,https://www.instagram.com/p/C0oWABRI7y-/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/408357378_709891887761225_41936751219070523_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=6A1gG3EF_JcQ7kNvgEpngUd&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBqpF2MQSZh3gR0yjq9Ob7SGqgJUaRhUGBUcz-BgqjvLg&oe=665EABB0&_nc_sid=bc0c2c,Video,946,48,"Témoignage audio du Dr Ruba, médecin Palestinien présente à  Gaza : « Mon seul message c’est que les Palestiniens ont le droit d'être traités comme des êtres humains, ils ont le droit de vivre. Chaque jour, chaque nuit, j'ai peur pour la vie de mes enfants, pour ma vie. » 

#CeaseFireNow #CessezLeFeu #muststopnow"
2023-12-08 20:39:20,https://www.instagram.com/p/C0mxPFzKFae/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/408552261_311337408397430_1222379488924493046_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=OOGWQ8ev38UQ7kNvgEDoKi2&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAsUzgVxnRqPk4_Mb7CwfTHTrjv29c0HsnDzO8N4Iy-zA&oe=6662AB92&_nc_sid=bc0c2c,Image,3439,60,"Aujourd'hui, le Conseil de sécurité des Nations unies doit exiger un cessez-le-feu immédiat et durable et lever le siège sur Gaza. C’est une responsabilité qui incombe à chacun des membres. L'Histoire jugera le retard accumulé pour mettre fin à ce massacre. Il faut agir, au nom du principe même d’humanité.

#Gaza #ceasefirenow #cessezlefeu #muststopnow"
2023-12-08 15:02:50,https://www.instagram.com/p/C0mKqaltFEv/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/408290423_246863808218109_5389899154912975010_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=KBi7DcXQCeIQ7kNvgEldIbP&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDauc6S_reZbz4JA28rTc-klKmyW02Sr_eboD2oEsJqmA&oe=665EB554&_nc_sid=bc0c2c,Video,758,33,Les bombardements et les attaques terrestres se sont intensifiés dans le sud de Gaza depuis la fin du cessez-le-feu. De nombreuses personnes se sont réfugiées dans et autour de l’hôpital Nasser soutenu par nos équipes.
2023-12-08 09:40:30,https://www.instagram.com/p/C0llvAAKKcM/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/408081609_1604953450042976_6156477359553373129_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=aAEY0LxoHGUQ7kNvgFYNSwS&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA0Lib4wqNcYSM50C8wUhb4onZo4__BgO4yrse9gQclQw&oe=665EAB76&_nc_sid=bc0c2c,Video,170,0,"Chuol Bur Goch, agriculteur à Ulang, dans le Sud-Soudan, décrit les conséquences de l’urgence climatique sur sa communauté."
2023-12-07 16:15:40,https://www.instagram.com/p/C0juRDLIC0n/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/407953662_753167390182233_2603488779337430841_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=eFU4HM1y3CoQ7kNvgELvVwS&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYC4WiYt5jQhUBLFTezasxgS76RqKyUXD5TLfxBw7P4jEA&oe=66628DBC&_nc_sid=bc0c2c,Image,420,0,"Depuis le mois d'avril 2023, et le début de la guerre au Soudan, près d'un million de personnes ont fui le pays en direction du Tchad voisin. 500 000 réfugiés se sont installés dans l'est du pays, où ils font face à des conditions de vie extrêmement difficiles et sont actuellement confrontés à un manque d’eau critique.

Le Tchad est depuis longtemps aux prises avec une pénurie d'eau, mais la pression sur les ressources dans certaines zones a désormais atteint un niveau critique. Malgré les efforts de nos équipes pour identifier et établir de nouvelles sources d'eau, il reste beaucoup d'incertitudes quant à la quantité et à la qualité de l'approvisionnement en eau souterraine disponible."
2023-12-07 09:07:32,https://www.instagram.com/p/C0i9RPDtNRY/,https://scontent-cdg4-3.cdninstagram.com/v/t39.30808-6/408121601_752968846868754_2764579753067110414_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_ohc=XCK-Zw20XYwQ7kNvgHFuc0V&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYAxkDZQ11pWg58QHrTelHlPekGB7M_RSmKOGmwANwUUfQ&oe=6662A7CD&_nc_sid=bc0c2c,Image,2220,72,"Gaza : Hier, l’hôpital Al-Aqsa, soutenu par MSF, a reçu plus de tués que de blessés. 115 personnes tuées en 24 heures. L'hôpital est plein, la morgue est pleine.

#Gaza #Ceasefirenow #Muststopnow #Cessezlefeu"
2023-12-06 17:47:40,https://www.instagram.com/p/C0hT__Rtb0h/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/408014007_752565280242444_7241566508225404329_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Au9d4zLcLF0Q7kNvgHbX_f_&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYBcO2WSouAY5Cn-xlP-JDYuyCVavS4iNE0do0nS__6mrA&oe=66629C2B&_nc_sid=bc0c2c,Image,1761,56,"L’ensemble du mouvement #MSF se mobilise pour demander la mise en place d’un cessez-le-feu immédiat et durable à #Gaza, seul moyen d'arrêter le massacre de milliers de civils supplémentaires et de permettre l'acheminement ininterrompu de l'assistance humanitaire. 

#Cessezlefeu #ceasefirenow #muststopnow"
